# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1      96    0.818839410 -187.707019568
       1      97    1.148070560  674.227072122
       1      98    1.148071115  674.226927905
       1      99    1.415204149 -450.509532254
       1     100    1.415204616 -450.509635154
       1     101    1.502217531 -137.862117204
       1     102    1.502218079 -137.861711887
       1     103    1.730952353 -232.767159727
       1     104    1.730952771 -232.766707374
       1     105    1.841491107 -835.149241735
       1     106    1.841491494 -835.149814915
       1     107    1.855946851 -896.765444215
       1     108    1.855947426 -896.764143404
       1     109    2.110578667  -30.894230642
       1     110    2.110579513  -30.893274008
       1     111    2.130030684  -53.687621970
       1     112    2.130030990  -53.687170193
       1     113    2.461669688 -504.872061643
       1     114    2.461669793 -504.872172912
       1     115    2.526108292   17.012421680
       1     116    2.526108801   17.012138769
       1     117    2.673801222  -84.200022268
       1     118    2.673801637  -84.200247270
       1     119    2.879688071 -906.196685126
       1     120    2.879688688 -906.196397933
       1     121    3.175678698  343.152794339
       1     122    3.175680337  343.152220973
       1     123    3.495641919  437.310000473
       1     124    3.495642276  437.309991469
       1     125    3.640328211 -418.661617494
       1     126    3.640328305 -418.661072721
       1     127    3.684176536 -147.041232087
       1     128    3.684177417 -147.042568024
       1     129    3.786525169  133.395419079
       1     130    3.786526647  133.396728287
       1     131    3.814693559 -238.107609434
       1     132    3.814695896 -238.106977556
       1     133    3.949340970  726.185879982
       1     134    3.949341365  726.185370258
       1     135    4.105629141 -750.099735153
       1     136    4.105630012 -750.099573046
       1     137    4.335324238   12.467726228
